image_index;index;phi1;Phi;phi2;slip_sys_no;slip_name;devang;point1_x;point1_y;point2_y;point2_y
4.2_17;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.722388493133959;508.5;747.5;639.5;780.5
4.2_17;8;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.32278085125992;752.5;703.5;821.5;687.5
4.2_17;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.90224746747141;752.5;703.5;821.5;687.5
4.2_17;9;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.49687533008279;854.5;487.5;807.5;584.5
4.2_17;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.62400552889625;854.5;487.5;807.5;584.5
4.2_17;10;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.78368669506525;791.5;617.5;781.5;637.5
4.2_17;10;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.33719416391376;791.5;617.5;781.5;637.5
4.2_17;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.53239587140996;807.787284144427;418.821821036106;848.02590266876;495.945839874411
4.2_17;12;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.719318921689705;754.13579277865;636.781004709576;802.757456828885;636.781004709576
4.2_17;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.87273231988023;754.13579277865;636.781004709576;802.757456828885;636.781004709576
4.2_17;13;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.97995499566064;807.787284144427;658.576923076923;831.259811616955;620.014913657771
4.2_17;13;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.77965213195568;807.787284144427;658.576923076923;831.259811616955;620.014913657771
4.2_17;13;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.91343551998592;807.787284144427;658.576923076923;831.259811616955;620.014913657771
4.2_17;14;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.24446204550517;806.110675039247;663.606750392464;834.613029827316;675.343014128728
4.2_17;15;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.857234743820801;809.463893249608;707.198587127158;824.553375196232;668.636577708006
4.2_17;16;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.96466284918244;484.201726844584;680.37284144427;475.818681318681;747.437205651491
4.2_17;16;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.87960229299785;484.201726844584;680.37284144427;475.818681318681;747.437205651491
4.2_17;16;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.989183926309243;484.201726844584;680.37284144427;475.818681318681;747.437205651491
4.2_17;17;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.83795814908924;313.18759811617;665.283359497645;343.366562009419;700.492150706436
4.3_18;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.10215339932523;232.5;515.5;227.5;801.5
4.3_18;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.40065894865009;236.5;800.5;437.5;858.5
4.3_18;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.2343801145822;236.5;800.5;437.5;858.5
4.3_18;3;68.2279748546365;149.964433693178;42.9648617478269;1;111;1.99441864793269;725.5;871.5;779.5;1004.5
4.3_18;3;68.2279748546365;149.964433693178;42.9648617478269;2;100;0.32586697032445;725.5;871.5;779.5;1004.5
4.3_18;3;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.6763548404133;725.5;871.5;779.5;1004.5
4.3_18;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.61914007553702;725.5;871.5;779.5;1004.5
4.3_18;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.09805434608048;725.5;871.5;779.5;1004.5
4.3_18;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.98550512955169;767.5;668.5;792.5;704.5
4.3_18;5;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.79634133661468;768.5;720.5;795.5;714.5
4.3_18;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.42868698211636;768.5;720.5;795.5;714.5
4.3_18;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.49618898067288;884.5;578.5;826.5;659.5
4.3_18;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.362405592643025;884.5;578.5;826.5;659.5
4.3_18;7;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.23046869604137;854.5;358.5;944.5;421.5
4.3_18;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.08886270050995;854.5;358.5;944.5;421.5
4.3_18;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.81039500781093;871.5;502.5;869.5;569.5
4.3_18;9;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.79047606149876;868.145211930926;495.945839874411;945.269230769231;418.821821036106
4.3_18;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.522773387060017;868.145211930926;495.945839874411;945.269230769231;418.821821036106
4.3_18;10;68.2279748546365;149.964433693178;42.9648617478269;2;100;0.842885088813754;858.085557299843;182.419937205651;911.73704866562;90.2064364207217
4.3_18;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.91672203880228;858.085557299843;182.419937205651;911.73704866562;90.2064364207217
4.3_18;11;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.24956970527878;184.088697017268;464.090266875981;145.526687598116;626.721350078493
4.3_18;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.33463026146372;184.088697017268;464.090266875981;145.526687598116;626.721350078493
4.3_18;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.980233177556429;184.088697017268;464.090266875981;145.526687598116;626.721350078493
4.3_18;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.54168025579165;249.476452119309;521.094976452119;242.770015698587;787.675824175824
4.4_19;1;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.787120648251698;712.5;783.5;746.5;880.5
4.4_19;1;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.45567232585942;712.5;783.5;746.5;880.5
4.4_19;1;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.105184455768444;712.5;783.5;746.5;880.5
4.4_19;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.16239922064803;712.5;783.5;746.5;880.5
4.4_19;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.68348495010395;712.5;783.5;746.5;880.5
4.4_19;2;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.00084299309956;868.5;460.5;815.5;547.5
4.4_19;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.75876413451688;868.5;460.5;815.5;547.5
4.4_19;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.8925475225471;868.5;460.5;815.5;547.5
4.4_19;3;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.49970509860297;755.812401883831;588.15934065934;824.553375196232;537.861067503924
4.4_19;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.07326896993557;811.140502354788;391.996075353218;858.085557299843;462.4136577708
4.5_20;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.810990848859396;321.5;602.5;329.5;719.5
4.5_20;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.81934915257439;422.5;755.5;494.5;720.5
4.5_20;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.92407181015655;422.5;755.5;494.5;720.5
4.5_20;3;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.00911482132048473;672.5;846.5;724.5;988.5
4.5_20;3;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.65943685628803;672.5;846.5;724.5;988.5
4.5_20;3;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.691051013799939;672.5;846.5;724.5;988.5
4.5_20;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.366163751076716;672.5;846.5;724.5;988.5
4.5_20;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.887249480532822;672.5;846.5;724.5;988.5
4.5_20;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.11273857283731;719.5;755.5;778.5;745.5
4.5_20;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.06525176243935;817.5;514.5;778.5;554.5
4.5_20;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.24799768612013;817.5;514.5;778.5;554.5
4.5_20;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.30308688214239;759.5;459.5;812.5;496.5
4.5_20;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.16148088661121;759.5;459.5;812.5;496.5
4.5_20;7;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.31201322449311;895.5;634.5;858.5;694.5
4.5_20;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.44759390312326;895.5;634.5;858.5;694.5
4.5_20;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.58137729115352;895.5;634.5;858.5;694.5
4.5_20;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.30842569777835;817.5;521.5;866.5;571.5
4.5_20;9;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.85180722201607;725.633437990581;601.572213500785;779.284929356358;593.189167974882
4.5_20;10;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.49503582949271;779.284929356358;542.890894819466;772.578492935636;593.189167974882
4.5_20;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.40997527330818;779.284929356358;542.890894819466;772.578492935636;593.189167974882
4.5_20;10;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.519556906618739;779.284929356358;542.890894819466;772.578492935636;593.189167974882
4.5_20;11;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.719318921689705;807.787284144427;692.109105180533;881.558084772371;692.109105180533
4.5_20;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.87273231988023;807.787284144427;692.109105180533;881.558084772371;692.109105180533
4.5_20;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.57808650529353;804.434065934066;688.755886970172;779.284929356358;745.760596546311
4.5_20;13;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.11335065075835;328.277080062794;702.168759811617;402.047880690738;732.347723704866
4.5_20;14;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.14204767849702;402.047880690738;732.347723704866;435.580062794349;760.850078492935
4.5_20;14;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.90576329473236;402.047880690738;732.347723704866;435.580062794349;760.850078492935
4.5_20;14;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.17027172227224;402.047880690738;732.347723704866;435.580062794349;760.850078492935
4.5_20;15;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.44879020513854;856.408948194663;579.776295133438;884.911302982732;645.164050235478
4.5_20;15;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.78023852753074;856.408948194663;579.776295133438;884.911302982732;645.164050235478
4.5_20;15;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.13072639761904;856.408948194663;579.776295133438;884.911302982732;645.164050235478
4.5_20;15;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.07351163274265;856.408948194663;579.776295133438;884.911302982732;645.164050235478
4.5_20;15;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.46815203241217;856.408948194663;579.776295133438;884.911302982732;645.164050235478
5.1_21;1;68.2279748546365;149.964433693178;42.9648617478269;1;111;1.44176056653693;340.5;648.5;393.5;646.5
5.1_21;2;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.31096298821418;397.5;646.5;441.5;661.5
5.1_21;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.12949204752341;397.5;646.5;441.5;661.5
5.1_21;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.96321321345563;397.5;646.5;441.5;661.5
5.1_21;3;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.0591305230216666;709.5;800.5;756.5;928.5
5.1_21;3;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.60942115457706;709.5;800.5;756.5;928.5
5.1_21;3;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.741066715509941;709.5;800.5;756.5;928.5
5.1_21;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.31614804936558;709.5;800.5;756.5;928.5
5.1_21;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.837233778821259;709.5;800.5;756.5;928.5
5.1_21;4;68.2279748546365;149.964433693178;42.9648617478269;2;100;0.527254819546064;852.5;502.5;771.5;643.5
5.1_21;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.23235230807042;852.5;502.5;771.5;643.5
5.1_21;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.72970013217019;815.5;315.5;854.5;354.5
5.1_21;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.38824330973404;822.5;385.5;865.5;429.5
5.1_21;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.72970013217019;871.5;435.5;874.5;438.5
5.1_21;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.57160082636734;846.5;355.5;823.5;379.5
5.1_21;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.74164862219212;846.5;355.5;823.5;379.5
5.1_21;9;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.78368669506499;868.145211930926;435.587912087912;841.319466248038;489.239403453689
5.1_21;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.33719416391401;868.145211930926;435.587912087912;841.319466248038;489.239403453689
5.1_21;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.02031017480908;839.642857142857;490.916012558869;859.762166405024;512.711930926216
5.1_21;11;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.08577958511955;730.663265306123;646.840659340659;787.667974882261;650.19387755102
5.1_21;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.20173306578798;730.663265306123;646.840659340659;787.667974882261;650.19387755102
5.1_21;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.50627165645051;730.663265306123;646.840659340659;787.667974882261;650.19387755102
5.1_21;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.10058096366942;334.983516483516;511.035321821036;334.983516483516;613.308477237048
5.2_22;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.06540309977345;215.5;487.5;201.5;649.5
5.2_22;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.174984733085;215.5;487.5;201.5;649.5
5.2_22;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.739103673370862;273.5;601.5;250.5;702.5
5.2_22;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.82416422955591;273.5;601.5;250.5;702.5
5.2_22;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.49069920946482;273.5;601.5;250.5;702.5
5.2_22;3;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.73349461710066;260.5;724.5;317.5;728.5
5.2_22;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.55401803380678;260.5;724.5;317.5;728.5
5.2_22;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.858556624469386;260.5;724.5;317.5;728.5
5.2_22;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.94684458002242;333.5;738.5;371.5;762.5
5.2_22;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.45429928121129;333.5;738.5;371.5;762.5
5.2_22;5;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.55319541135397;392.5;757.5;472.5;819.5
5.2_22;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.41858054486943;392.5;757.5;472.5;819.5
5.2_22;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.93121807798042;544.5;816.5;591.5;787.5
5.2_22;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.72441627172013;967.5;457.5;894.5;551.5
5.2_22;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.59063288368994;967.5;457.5;894.5;551.5
5.2_22;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.76155264608394;829.5;633.5;811.5;657.5
5.2_22;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.62776925805374;829.5;633.5;811.5;657.5
5.2_22;9;68.2279748546365;149.964433693178;42.9648617478269;2;100;4.34132965383642;807.5;662.5;805.5;665.5
5.2_22;9;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.41827747377887;807.5;662.5;805.5;665.5
5.2_22;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.55206086181023;807.5;662.5;805.5;665.5
5.2_22;10;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.652494756498021;810.5;410.5;882.5;466.5
5.2_22;10;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.31928119972615;810.5;410.5;882.5;466.5
5.2_22;11;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.42568359925003;816.5;543.5;849.5;511.5
5.2_22;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.67188005808087;816.5;543.5;849.5;511.5
5.2_22;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.358630609520894;816.5;543.5;849.5;511.5
5.2_22;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.456670112113481;849.5;315.5;872.5;337.5
5.2_22;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.53270512911866;849.5;315.5;872.5;337.5
5.2_22;13;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.79949045345023;872.5;370.5;963.5;452.5
5.2_22;13;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.24832051977934;872.5;370.5;963.5;452.5
5.2_22;13;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.82771449722572;872.5;370.5;963.5;452.5
5.2_22;14;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.66032912908736;782.638147566719;329.961538461538;832.936420722135;386.966248037676
5.2_22;15;68.2279748546365;149.964433693178;42.9648617478269;2;100;0.907699291385959;814.493720565149;413.791993720565;837.966248037677;373.553375196232
5.2_22;15;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.85190783623035;814.493720565149;413.791993720565;837.966248037677;373.553375196232
5.2_22;15;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.98569122426072;814.493720565149;413.791993720565;837.966248037677;373.553375196232
5.2_22;16;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.04367981216907;824.553375196232;475.826530612245;893.294348508634;464.090266875981
5.2_22;17;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.10526295207854;874.851648351648;551.273940345369;915.090266875981;552.950549450549
5.2_22;17;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.48678828949145;874.851648351648;551.273940345369;915.090266875981;552.950549450549
5.2_22;18;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.09849550245432;873.175039246468;539.537676609105;812.817111459969;661.930141287284
5.2_22;18;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.02238535652477;873.175039246468;539.537676609105;812.817111459969;661.930141287284
5.2_22;19;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.719318921689705;757.489010989011;660.253532182103;827.906593406594;660.253532182103
5.2_22;19;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.87273231988023;757.489010989011;660.253532182103;827.906593406594;660.253532182103
5.2_22;20;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.36289266949802;511.027472527473;801.088697017268;549.589481946625;817.854788069074
5.2_22;21;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.126313339614968;464.082417582418;821.208006279435;514.380690737834;802.765306122449
5.2_22;21;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.86452626914981;464.082417582418;821.208006279435;514.380690737834;802.765306122449
5.2_22;22;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.29301980229102;200.854788069074;641.810832025118;251.15306122449;663.606750392464
5.2_22;23;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.47857764751511;246.123233908948;688.755886970172;256.182888540031;734.024332810047
5.3_23;1;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.61545539233385;406.5;581.5;432.5;692.5
5.3_23;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.13273509690436;406.5;581.5;432.5;692.5
5.3_23;2;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.94973224586421;529.5;779.5;591.5;736.5
5.3_23;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.74174644576809;474.5;815.5;535.5;825.5
5.3_23;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.43720785510586;474.5;815.5;535.5;825.5
5.3_23;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.97088285496889;544.5;827.5;633.5;772.5
5.3_23;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.87582126018534;715.5;820.5;750.5;889.5
5.3_23;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.05174737896617;760.5;414.5;817.5;480.5
5.3_23;7;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.1522013127214;778.5;649.5;867.5;627.5
5.3_23;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.07282700600979;778.5;649.5;867.5;627.5
5.3_23;8;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.59976822728784;795.5;525.5;836.5;485.5
5.3_23;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.49779543004296;795.5;525.5;836.5;485.5
5.3_23;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.184545981482536;795.5;525.5;836.5;485.5
5.3_23;9;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.31065867799003;801.5;320.5;897.5;387.5
5.3_23;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.16905268245882;801.5;320.5;897.5;387.5
5.3_23;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.59210535828212;844.5;315.5;939.5;420.5
5.3_23;11;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.52226299284032;861.5;443.5;898.5;407.5
5.3_23;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.57530066449066;861.5;443.5;898.5;407.5
5.3_23;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.262051215930291;861.5;443.5;898.5;407.5
5.3_23;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.9330581101602;948.622448979592;449.000784929356;868.145211930926;628.397959183673
5.3_23;13;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.53786590021378;464.082417582418;700.492150706436;460.729199372057;754.143642072213
5.3_23;14;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.19142853067296;475.818681318681;759.173469387755;477.495290423862;809.471742543171
5.3_23;15;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.55918777172296;457.375981161696;695.462323390895;425.520408163265;692.109105180533
5.3_23;15;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.13627363761392;457.375981161696;695.462323390895;425.520408163265;692.109105180533
5.3_23;16;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.79037803766519;509.350863422292;734.024332810047;527.793563579278;767.556514913658
5.3_23;17;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.12786169821261;459.052590266876;755.820251177394;494.261381475667;759.173469387755
5.3_23;17;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.567599711126137;459.052590266876;755.820251177394;494.261381475667;759.173469387755
5.4_24;1;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.24200077755955;228.5;485.5;195.5;697.5
5.4_24;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.156940221374746;228.5;485.5;195.5;697.5
5.4_24;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.73347814531217;228.5;485.5;195.5;697.5
5.4_24;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.10058096366942;264.5;512.5;264.5;720.5
5.4_24;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.04600808274342;295.5;526.5;303.5;749.5
5.4_24;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.130428936701035;352.5;593.5;359.5;717.5
5.4_24;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.62779451806891;364.5;714.5;503.5;739.5
5.4_24;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.66550855749763;364.5;714.5;503.5;739.5
5.4_24;6;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.43196634473219;486.5;787.5;610.5;778.5
5.4_24;7;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.73119881504112;525.5;819.5;582.5;812.5
5.4_24;8;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.902856354754;745.5;718.5;932.5;664.5
5.4_24;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.850360957387129;745.5;718.5;932.5;664.5
5.4_24;9;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.76663865133817;899.5;509.5;780.5;662.5
5.4_24;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.63285526330801;899.5;509.5;780.5;662.5
5.4_24;10;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.58308219766507;821.5;339.5;911.5;414.5
5.4_24;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.4647287755643;821.5;339.5;911.5;414.5
5.4_24;10;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.611306241439767;821.5;339.5;911.5;414.5
5.4_24;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.72970013217019;881.5;476.5;912.5;507.5
5.4_24;12;68.2279748546365;149.964433693178;42.9648617478269;2;100;4.86696426029406;918.5;416.5;884.5;466.5
5.4_24;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.10735713267724;918.5;416.5;884.5;466.5
5.4_24;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.02642625535271;918.5;416.5;884.5;466.5
5.4_24;13;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.4353471225317;296.421507064364;752.467032967033;477.495290423862;787.675824175824
5.4_24;13;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.85795595303487;296.421507064364;752.467032967033;477.495290423862;787.675824175824
5.5_25;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.93216223469208;248.5;594.5;238.5;688.5
5.5_25;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.04174386800366;248.5;594.5;238.5;688.5
5.5_25;2;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.16526519796785;239.5;708.5;303.5;730.5
5.5_25;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.27518983776992;239.5;708.5;303.5;730.5
5.5_25;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.10891100370227;239.5;708.5;303.5;730.5
5.5_25;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.0474875271914;253.5;453.5;241.5;568.5
5.5_25;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.15706916050294;253.5;453.5;241.5;568.5
5.5_25;4;68.2279748546365;149.964433693178;42.9648617478269;2;100;4.12312619721034;308.5;722.5;442.5;763.5
5.5_25;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.31732883852749;308.5;722.5;442.5;763.5
5.5_25;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.1510500044597;308.5;722.5;442.5;763.5
5.5_25;5;68.2279748546365;149.964433693178;42.9648617478269;1;111;2.17379858369127;489.5;774.5;545.5;731.5
5.5_25;6;68.2279748546365;149.964433693178;42.9648617478269;1;111;1.83041157330685;728.5;826.5;788.5;975.5
5.5_25;6;68.2279748546365;149.964433693178;42.9648617478269;2;100;0.161859895697128;728.5;826.5;788.5;975.5
5.5_25;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.51234776578746;728.5;826.5;788.5;975.5
5.5_25;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.45513300091103;728.5;826.5;788.5;975.5
5.5_25;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.934047271454771;728.5;826.5;788.5;975.5
