folder;file;point1_x;point1_y;point2_x;point2_y
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.3_3;768.5;645.5;862.5;607.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.3_3;874.5;438.5;909.5;506.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;162.5;126.5;214.5;158.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;273.5;477.5;263.5;523.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;412.5;884.5;383.5;984.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;508.5;806.5;648.5;838.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;554.5;774.5;726.5;765.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;626.5;713.5;742.5;705.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;694.5;671.5;896.5;585.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;710.5;597.5;729.5;649.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;876.5;378.5;887.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.4_4;877.5;378.5;880.5;379.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;157.5;151.5;197.5;215.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;216.5;531.5;234.5;674.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;347.5;901.5;275.5;1032.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;628.5;702.5;818.5;658.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;657.5;767.5;676.5;755.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;670.5;757.5;667.5;764.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;664.5;761.5;673.5;760.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;681.5;741.5;792.5;722.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;804.5;559.5;818.5;645.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;830.5;465.5;854.5;488.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;830.5;509.5;870.5;550.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;1.5_5;847.5;488.5;831.5;512.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;197.5;117.5;267.5;188.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;263.5;179.5;276.5;230.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;404.5;960.5;388.5;1033.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;420.5;922.5;423.5;950.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;423.5;922.5;420.5;930.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;420.5;941.5;424.5;946.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;488.5;885.5;611.5;836.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;630.5;750.5;772.5;730.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;757.5;692.5;865.5;595.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;794.5;729.5;822.5;715.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;800.5;723.5;811.5;723.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.1_1;904.5;395.5;966.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;233.5;136.5;310.5;200.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;266.5;638.5;366.5;689.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;326.5;409.5;334.5;525.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;339.5;529.5;381.5;555.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;509.5;898.5;502.5;1027.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;591.5;840.5;709.5;840.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;727.5;821.5;902.5;812.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;735.5;752.5;945.5;715.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;885.5;522.5;941.5;579.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.2_2;992.5;394.5;1051.5;386.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;191.5;409.5;199.5;502.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;194.5;493.5;209.5;518.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;255.5;277.5;193.5;406.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;213.5;599.5;274.5;661.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;213.5;533.5;217.5;607.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;269.5;508.5;277.5;556.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;272.5;665.5;285.5;767.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;272.5;803.5;394.5;871.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;626.5;723.5;769.5;716.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;642.5;794.5;875.5;778.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.3_3;662.5;666.5;804.5;654.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;288.5;602.5;314.5;666.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;303.5;586.5;293.5;619.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;301.5;452.5;290.5;556.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;323.5;676.5;350.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;338.5;686.5;350.5;686.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;669.5;737.5;812.5;725.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;749.5;648.5;951.5;578.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.4_1;825.5;633.5;794.5;698.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;218.5;406.5;243.5;458.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;284.5;293.5;221.5;394.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;236.5;460.5;242.5;574.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;287.5;618.5;388.5;700.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;380.5;683.5;356.5;750.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;286.5;586.5;292.5;627.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;363.5;780.5;421.5;808.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;649.5;741.5;609.5;914.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;634.5;736.5;722.5;736.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;686.5;696.5;682.5;737.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;725.5;729.5;875.5;711.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;775.5;632.5;867.5;585.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;911.5;515.5;961.5;618.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;869.5;656.5;962.5;613.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;878.5;466.5;922.5;506.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;939.5;378.5;945.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;2.5_2;943.5;631.5;968.5;674.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;125.5;668.5;251.5;714.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;252.5;706.5;222.5;755.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;230.5;515.5;138.5;668.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;198.5;426.5;223.5;527.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;225.5;776.5;303.5;788.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;232.5;433.5;257.5;484.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;236.5;389.5;243.5;434.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;242.5;373.5;300.5;352.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;318.5;798.5;338.5;877.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;333.5;859.5;381.5;907.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;654.5;780.5;766.5;808.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;783.5;694.5;939.5;638.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;769.5;594.5;907.5;567.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.1_3;932.5;409.5;1076.5;389.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;209.5;390.5;297.5;490.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;289.5;479.5;282.5;566.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;254.5;628.5;271.5;611.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;267.5;609.5;264.5;620.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;256.5;623.5;263.5;621.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;302.5;691.5;361.5;750.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;429.5;897.5;433.5;1013.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.2_4;910.5;396.5;973.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;198.5;136.5;273.5;210.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;474.5;860.5;460.5;976.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;647.5;766.5;830.5;760.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;716.5;681.5;758.5;672.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;747.5;672.5;758.5;674.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;718.5;707.5;804.5;697.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;772.5;617.5;767.5;685.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;812.5;588.5;849.5;578.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;827.5;585.5;833.5;580.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;840.5;660.5;914.5;651.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;851.5;534.5;856.5;586.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;939.5;600.5;923.5;646.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;1032.5;406.5;1094.5;379.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.3_6;1012.5;391.5;1046.5;401.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;247.5;175.5;295.5;224.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;637.5;766.5;718.5;785.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;711.5;785.5;737.5;760.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;794.5;728.5;776.5;764.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;793.5;676.5;935.5;616.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;799.5;731.5;911.5;710.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;872.5;523.5;954.5;615.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.4_7;980.5;393.5;1078.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.5_8;274.5;407.5;258.5;475.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.5_8;269.5;519.5;351.5;657.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.5_8;281.5;347.5;276.5;481.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.5_8;765.5;577.5;888.5;539.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.5_8;768.5;629.5;872.5;592.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;3.5_8;852.5;467.5;891.5;531.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;169.5;223.5;242.5;245.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;203.5;109.5;249.5;158.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;258.5;589.5;337.5;639.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;287.5;529.5;272.5;589.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;284.5;455.5;279.5;521.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;461.5;892.5;461.5;1030.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;627.5;699.5;717.5;699.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;756.5;588.5;823.5;563.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.1_9;838.5;487.5;834.5;540.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;260.5;137.5;292.5;188.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;436.5;909.5;423.5;1006.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;432.5;919.5;470.5;882.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;727.5;685.5;869.5;655.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;746.5;742.5;803.5;746.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;809.5;746.5;924.5;726.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;852.5;512.5;878.5;624.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;892.5;383.5;907.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;898.5;378.5;907.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;896.5;378.5;894.5;383.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;953.5;391.5;980.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;972.5;378.5;982.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.2_10;959.5;384.5;956.5;390.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;168.5;600.5;198.5;630.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;190.5;631.5;216.5;686.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;193.5;374.5;265.5;303.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;200.5;94.5;281.5;184.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;268.5;737.5;371.5;763.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;575.5;768.5;840.5;745.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;801.5;619.5;940.5;532.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.3_1;925.5;384.5;975.5;378.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;214.5;104.5;274.5;201.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;254.5;468.5;215.5;576.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;220.5;578.5;326.5;644.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;408.5;905.5;380.5;1003.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;561.5;783.5;701.5;773.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;612.5;719.5;685.5;719.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;714.5;724.5;774.5;689.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;784.5;690.5;853.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.4_2;937.5;393.5;991.5;397.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;196.5;93.5;280.5;176.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;256.5;599.5;411.5;754.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;319.5;471.5;261.5;595.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;487.5;899.5;490.5;1010.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;467.5;884.5;490.5;908.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;587.5;232.5;653.5;200.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;667.5;213.5;715.5;191.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;657.5;201.5;675.5;218.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;656.5;204.5;678.5;209.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;698.5;651.5;858.5;614.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;736.5;596.5;745.5;660.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;723.5;193.5;727.5;240.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;4.5_3;760.5;604.5;828.5;577.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;152.5;136.5;236.5;230.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;275.5;405.5;232.5;545.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;247.5;604.5;306.5;699.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;614.5;759.5;780.5;768.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;736.5;670.5;870.5;611.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;743.5;831.5;888.5;811.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;767.5;779.5;925.5;708.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;787.5;655.5;789.5;772.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;811.5;554.5;873.5;609.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.1_4;908.5;418.5;998.5;402.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.2_5;127.5;580.5;383.5;740.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.2_5;202.5;464.5;127.5;584.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.2_5;391.5;895.5;372.5;1029.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.2_5;423.5;851.5;378.5;897.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.2_5;640.5;683.5;886.5;635.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;153.5;550.5;302.5;647.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;289.5;257.5;157.5;541.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;318.5;651.5;327.5;656.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;370.5;683.5;417.5;713.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;332.5;657.5;370.5;658.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;368.5;657.5;375.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;526.5;893.5;522.5;1022.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;616.5;767.5;708.5;755.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;731.5;751.5;919.5;725.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;701.5;664.5;807.5;639.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;816.5;559.5;893.5;483.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;814.5;603.5;967.5;582.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.3_6;874.5;446.5;905.5;477.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;96.5;46.5;148.5;98.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;195.5;290.5;124.5;429.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;128.5;420.5;162.5;558.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;162.5;115.5;202.5;193.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;166.5;561.5;316.5;691.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;394.5;874.5;389.5;1031.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;567.5;750.5;649.5;743.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.4_7;658.5;639.5;806.5;613.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.5_8;169.5;62.5;249.5;143.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.5_8;256.5;152.5;271.5;194.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.5_8;640.5;700.5;750.5;681.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Lower;5.5_8;753.5;683.5;853.5;636.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;285.5;326.5;283.5;374.5
